id,prompt,category,image_path
1202,A spider is on the right of a crystal ball.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1202.png
1433,"A teacher and a student stand at a podium, and they are not looking at each other.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1433.png
1585,"On the bookshelf, two novels stand side by side, one a thick fantasy epic with a dragon on the cover, the other a slim romance novel adorned with flowers.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1585.png
1362,A person is not hanging ornaments on the Christmas tree in a festive sweater.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1362.png
146,Two orange pumpkins behind a group of five spooky Halloween candles.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/146.png
1292,"A person is morning running, but he doesn't wear shoes.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1292.png
937,"Three vintage cars parked in a row, each a different color.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/937.png
585,a koala pilot flying a paper airplane over Sydney Harbour.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/585.png
603,a vibrant bouquet of wildflowers on a rustic wooden table.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/603.png
133,"Two lampshades flank a bed: the one on the left is tilted, while the one on the right stands straight.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/133.png
1075,A rabbit in a fluffy dress is hopping through a garden of flowers.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1075.png
564,A ghost plays chess with a suit of armor in a castle.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/564.png
1147,"A smartphone wallpaper saying 'Capture Moments, Not Things.'",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1147.png
1413,A compassionate nurse without a thermometer is comforting a sick child.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1413.png
58,A lone lighthouse standing guard on a rocky coastline.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/58.png
749,A sleek wine opener.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/749.png
654,a green chalkboard with a detailed chalk drawing of a cityscape.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/654.png
620,A child with a leafy garland sitting on a tree branch.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/620.png
1548,A theatre in which no audience is sleeping.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1548.png
396,A large teddy bear wearing a bow tie next to a small teddy bear wearing a party hat.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/396.png
1463,Red chillies with all green chillies on the left side and all yellow chillies with no green chillies on the right side.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1463.png
1457,"There are six cardboard boxes in the warehouse, none of which are cubes.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1457.png
1186,An ancient arch standing as a gateway to old city ruins.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1186.png
1432,A pair of stylish glasses is to the left of a yellow soap.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1432.png
1180,A sprawling ranch with herds of cattle grazing under a vast sky.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1180.png
1499,A woman in a neon jersey waiting at a light next to a woman in a long coat and scarf.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1499.png
1114,A dusty chalkboard in a vintage classroom with 'The future is ours to create' neatly written.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1114.png
560,A fairy sprinkles pixie dust over a blooming garden at night.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/560.png
1494,A child in glasses and a cozy cardigan recommending a book to a child in a hoodie and jeans.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1494.png
1559,"In the laundry room, there are three bins of clothes. The clothes in the bin on the washing machine are dirtier than those in the two bins on the ground.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1559.png
1335,The girl stuck an unopened rose in a transparent vase without water.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1335.png
10,A pair of winged boots resting on a cloud in the sky.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/10.png
1410,"In the rain, a joyful woman wearing a flowery dress is not standing.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1410.png
1294,"A classroom with books, but no book open.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1294.png
588,a llama wearing sunglasses and lounging on a beach chair.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/588.png
43,"An armchair with a knit blanket draped over it, next to a fireplace.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/43.png
344,"A sailboat drifts lazily along the river, with swans paddling gently beside it and willows weeping at its banks.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/344.png
1240,Five wooden forks.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1240.png
1577,"Two couples are walking out of a mall, each carrying shopping bags in their hands.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1577.png
1098,A cylindrical vase sitting on a rectangular shelf.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1098.png
1550,A hillside where all the trees are yellow.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1550.png
702,A slim Bluetooth keyboard connected to a tablet on a minimalist desk.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/702.png
1448,"An open drawer with two red books and several pencils, but not a single pen.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1448.png
451,A sky without a single cloud.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/451.png
223,"A bustling city street, a neon 'Open 24 Hours' sign glowing above a small diner.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/223.png
851,"Two cats with striped tails sitting side by side, one with a bow tie and the other without.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/851.png
507,Six birds soar above two towering trees.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/507.png
868,A house cat lounges in the sunlight and a feral cat sits in the shadows where there is no sunlight.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/868.png
690,A dragon curling around a crystal tower at twilight.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/690.png
1464,"There are two cups on the table, one full of tea, the other empty.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1464.png
983,A bamboo cutting board with three slices of fresh bread on top.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/983.png
1383,"A little girl is teasing a kitten with a laser pointer, but the cat is not chasing the light spot on the floor.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1383.png
1532,"There are four roses in a clear glass vase, all of which are red, and all of which are not open.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1532.png
775,"A Mustang galloping across a field, with a dog chasing joyfully behind.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/775.png
1125,"A hand-drawn map in an old book, marking a trail labeled 'Path to Hidden Treasures.'",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1125.png
118,"The sun illuminates the garden, a shovel sticks in the soil, and gloves lay on the bench.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/118.png
168,"The girl with glasses is drawing, and the girl without glasses is singing.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/168.png
20,A lantern casting dim light in a haunted forest.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/20.png
1280,"A lively animal circus scene with tigers, lions and seals, but no monkeys.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1280.png
530,"A cheerful Labrador retriever wearing a chef's hat, baking cookies shaped like bones.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/530.png
341,A robot dancing in a futuristic cityscape.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/341.png
339,A mermaid basking on a rock by the moonlit sea.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/339.png
731,A pink dumbbell.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/731.png
848,"A cat warrior confronts a dog warrior, with the cat's equipment looking more advanced than the dog's.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/848.png
31,A person types on an old typewriter.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/31.png
663,"A serene yoga studio, 'Peace & Harmony' inscribed on the wall, mats laid out in neat rows on the wooden floor.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/663.png
1567,A blackboard displays two curves; the pink one undulates more than the white one.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1567.png
1370,"A man without a beanie, with no apparel on his head whatsoever, felt the cold morning air directly against his hair.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1370.png
34,A small cat waves a wand.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/34.png
1419,"A gray rabbit isn't burrowing into the loose dirt, and a mole is burrowing into the dirt.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1419.png
897,"Five origami cranes hang from the ceiling, only one of which is red, and the others are all white.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/897.png
508,Four children jumping rope in the park,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/508.png
501,A bakery display with more chocolate pastries than fruit-filled ones.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/501.png
